assignment,scope,phi_start_deg,phi_width_deg,theta_deg,phi_deg,basis,feed,baseline,left_source,right_source,left_mag,right_mag,left_mag_rel_db,right_mag_rel_db,pdoa_deg,valid,pdoa_unwrapped_deg
A_H__B_V,best270,135.000000,270.000000,60.000000,35.000000,V,B,E3-E4,P3B,P4B,1477.505866,1888.687425,-7.805149,-5.672532,152.369850,True,152.369850
A_H__B_V,best270,135.000000,270.000000,60.000000,40.000000,V,B,E3-E4,P3B,P4B,1439.078851,1729.228152,-8.034042,-6.438688,156.845066,True,156.845066
A_H__B_V,best270,135.000000,270.000000,60.000000,45.000000,V,B,E3-E4,P3B,P4B,1379.798124,1559.100583,-8.399423,-7.338251,162.354304,True,162.354304
A_H__B_V,best270,135.000000,270.000000,60.000000,135.000000,V,B,E3-E4,P3B,P4B,777.084995,1365.307673,-13.386363,-8.491123,-171.089151,True,188.910849
A_H__B_V,best270,135.000000,270.000000,60.000000,140.000000,V,B,E3-E4,P3B,P4B,826.892558,1496.256580,-12.846752,-7.695612,-174.471384,True,185.528616
A_H__B_V,best270,135.000000,270.000000,60.000000,145.000000,V,B,E3-E4,P3B,P4B,877.662302,1625.445876,-12.329185,-6.976283,-177.871940,True,182.128060
A_H__B_V,best270,135.000000,270.000000,60.000000,150.000000,V,B,E3-E4,P3B,P4B,927.431761,1748.627534,-11.850094,-6.341787,178.343797,True,178.343797
A_H__B_V,best270,135.000000,270.000000,60.000000,155.000000,V,B,E3-E4,P3B,P4B,973.817099,1862.609808,-11.426186,-5.793296,173.869480,True,173.869480
A_H__B_V,best270,135.000000,270.000000,60.000000,160.000000,V,B,E3-E4,P3B,P4B,1013.572688,1964.421688,-11.078636,-5.331039,168.564740,True,168.564740
A_H__B_V,best270,135.000000,270.000000,60.000000,165.000000,V,B,E3-E4,P3B,P4B,1042.677359,2050.542555,-10.832735,-4.958358,162.491543,True,162.491543
A_H__B_V,best270,135.000000,270.000000,60.000000,170.000000,V,B,E3-E4,P3B,P4B,1057.158518,2116.874181,-10.712931,-4.681833,155.869625,True,155.869625
A_H__B_V,best270,135.000000,270.000000,60.000000,175.000000,V,B,E3-E4,P3B,P4B,1054.610504,2159.746662,-10.733892,-4.507677,148.990223,True,148.990223
A_H__B_V,best270,135.000000,270.000000,60.000000,180.000000,V,B,E3-E4,P3B,P4B,1035.843813,2177.554927,-10.889848,-4.436351,142.143802,True,142.143802
A_H__B_V,best270,135.000000,270.000000,60.000000,185.000000,V,B,E3-E4,P3B,P4B,1005.667232,2172.096894,-11.146648,-4.458150,135.588463,True,135.588463
A_H__B_V,best270,135.000000,270.000000,60.000000,190.000000,V,B,E3-E4,P3B,P4B,972.120546,2148.816459,-11.441331,-4.551747,129.540406,True,129.540406
A_H__B_V,best270,135.000000,270.000000,60.000000,195.000000,V,B,E3-E4,P3B,P4B,944.444736,2115.799346,-11.692203,-4.686244,124.146428,True,124.146428
A_H__B_V,best270,135.000000,270.000000,60.000000,200.000000,V,B,E3-E4,P3B,P4B,930.726859,2081.852767,-11.819289,-4.826733,119.425488,True,119.425488
A_H__B_V,best270,135.000000,270.000000,60.000000,205.000000,V,B,E3-E4,P3B,P4B,935.934814,2054.049427,-11.770821,-4.943516,115.228880,True,115.228880
A_H__B_V,best270,135.000000,270.000000,60.000000,210.000000,V,B,E3-E4,P3B,P4B,960.651981,2035.271884,-11.544412,-5.023285,111.291413,True,111.291413
A_H__B_V,best270,135.000000,270.000000,60.000000,215.000000,V,B,E3-E4,P3B,P4B,1000.919927,2022.868860,-11.187747,-5.076379,107.362001,True,107.362001
A_H__B_V,best270,135.000000,270.000000,60.000000,220.000000,V,B,E3-E4,P3B,P4B,1049.541421,2009.600239,-10.775742,-5.133540,103.306294,True,103.306294
A_H__B_V,best270,135.000000,270.000000,60.000000,225.000000,V,B,E3-E4,P3B,P4B,1098.418143,1986.731528,-10.380380,-5.232950,99.116332,True,99.116332
A_H__B_V,best270,135.000000,270.000000,60.000000,230.000000,V,B,E3-E4,P3B,P4B,1140.860434,1947.558499,-10.051083,-5.405923,94.867785,True,94.867785
A_H__B_V,best270,135.000000,270.000000,60.000000,235.000000,V,B,E3-E4,P3B,P4B,1173.007799,1889.538133,-9.809716,-5.668620,90.683739,True,90.683739
A_H__B_V,best270,135.000000,270.000000,60.000000,240.000000,V,B,E3-E4,P3B,P4B,1194.123192,1814.448655,-9.654751,-6.020840,86.720038,True,86.720038
A_H__B_V,best270,135.000000,270.000000,60.000000,245.000000,V,B,E3-E4,P3B,P4B,1206.016138,1727.205500,-9.568671,-6.448853,83.159900,True,83.159900
A_H__B_V,best270,135.000000,270.000000,60.000000,250.000000,V,B,E3-E4,P3B,P4B,1212.053352,1634.329353,-9.525299,-6.928942,80.205224,True,80.205224
A_H__B_V,best270,135.000000,270.000000,60.000000,255.000000,V,B,E3-E4,P3B,P4B,1216.183936,1542.761783,-9.495748,-7.429756,78.059327,True,78.059327
A_H__B_V,best270,135.000000,270.000000,60.000000,260.000000,V,B,E3-E4,P3B,P4B,1222.238175,1459.236038,-9.452617,-7.913223,76.900830,True,76.900830
A_H__B_V,best270,135.000000,270.000000,60.000000,265.000000,V,B,E3-E4,P3B,P4B,1233.560140,1390.058224,-9.372527,-8.335074,76.850061,True,76.850061
A_H__B_V,best270,135.000000,270.000000,60.000000,270.000000,V,B,E3-E4,P3B,P4B,1252.891056,1341.013473,-9.237467,-8.647071,77.931204,True,77.931204
A_H__B_V,best270,135.000000,270.000000,60.000000,275.000000,V,B,E3-E4,P3B,P4B,1282.368395,1317.132326,-9.035477,-8.803145,80.040150,True,80.040150
A_H__B_V,best270,135.000000,270.000000,60.000000,280.000000,V,B,E3-E4,P3B,P4B,1323.526011,1322.189193,-8.761084,-8.769861,82.938725,True,82.938725
A_H__B_V,best270,135.000000,270.000000,60.000000,285.000000,V,B,E3-E4,P3B,P4B,1377.230508,1358.022650,-8.415601,-8.537593,86.296089,True,86.296089
A_H__B_V,best270,135.000000,270.000000,60.000000,290.000000,V,B,E3-E4,P3B,P4B,1443.536411,1423.943976,-8.007179,-8.125875,89.772428,True,89.772428
A_H__B_V,best270,135.000000,270.000000,60.000000,295.000000,V,B,E3-E4,P3B,P4B,1521.480843,1516.466681,-7.550404,-7.579076,93.105908,True,93.105908
A_H__B_V,best270,135.000000,270.000000,60.000000,300.000000,V,B,E3-E4,P3B,P4B,1608.871762,1629.384320,-7.065305,-6.955263,96.161960,True,96.161960
A_H__B_V,best270,135.000000,270.000000,60.000000,305.000000,V,B,E3-E4,P3B,P4B,1702.146350,1754.106441,-6.575796,-6.314615,98.937020,True,98.937020
A_H__B_V,best270,135.000000,270.000000,60.000000,310.000000,V,B,E3-E4,P3B,P4B,1796.366803,1880.247701,-6.107833,-5.711432,101.535972,True,101.535972
A_H__B_V,best270,135.000000,270.000000,60.000000,315.000000,V,B,E3-E4,P3B,P4B,1885.376079,1996.586740,-5.687774,-5.189970,104.142079,True,104.142079
A_H__B_V,best270,135.000000,270.000000,60.000000,320.000000,V,B,E3-E4,P3B,P4B,1962.102831,2092.491774,-5.341298,-4.782458,106.984554,True,106.984554
A_H__B_V,best270,135.000000,270.000000,60.000000,325.000000,V,B,E3-E4,P3B,P4B,2019.043172,2159.752701,-5.092821,-4.507653,110.300389,True,110.300389
A_H__B_V,best270,135.000000,270.000000,60.000000,330.000000,V,B,E3-E4,P3B,P4B,2049.027328,2194.570840,-4.964779,-4.368741,114.287085,True,114.287085
A_H__B_V,best270,135.000000,270.000000,60.000000,335.000000,V,B,E3-E4,P3B,P4B,2046.374305,2199.268971,-4.976032,-4.350167,119.045255,True,119.045255
A_H__B_V,best270,135.000000,270.000000,60.000000,340.000000,V,B,E3-E4,P3B,P4B,2008.391585,2182.999147,-5.138766,-4.414662,124.509747,True,124.509747
A_H__B_V,best270,135.000000,270.000000,60.000000,345.000000,V,B,E3-E4,P3B,P4B,1936.987053,2160.361081,-5.453199,-4.505207,130.374062,True,130.374062
A_H__B_V,best270,135.000000,270.000000,60.000000,350.000000,V,B,E3-E4,P3B,P4B,1839.957204,2146.998862,-5.899579,-4.559097,136.049400,True,136.049400
A_H__B_V,best270,135.000000,270.000000,60.000000,355.000000,V,B,E3-E4,P3B,P4B,1731.166750,2152.982891,-6.428955,-4.534922,140.759892,True,140.759892
A_H__B_V,best270,135.000000,270.000000,60.000000,0.000000,H,A,E4-E1,P4A,P1A,2190.501520,1881.245325,-4.384862,-5.706825,34.935855,True,34.935855
A_H__B_V,best270,135.000000,270.000000,60.000000,5.000000,H,A,E4-E1,P4A,P1A,2106.752580,1853.068650,-4.723463,-5.837903,21.714043,True,21.714043
A_H__B_V,best270,135.000000,270.000000,60.000000,10.000000,H,A,E4-E1,P4A,P1A,2019.568623,1798.758373,-5.090561,-6.096277,8.571479,True,8.571479
A_H__B_V,best270,135.000000,270.000000,60.000000,15.000000,H,A,E4-E1,P4A,P1A,1941.633566,1718.211540,-5.432388,-6.494201,-4.393508,True,-4.393508
A_H__B_V,best270,135.000000,270.000000,60.000000,20.000000,H,A,E4-E1,P4A,P1A,1880.766937,1613.943070,-5.709034,-7.037969,-16.910898,True,-16.910898
A_H__B_V,best270,135.000000,270.000000,60.000000,25.000000,H,A,E4-E1,P4A,P1A,1837.180246,1490.535213,-5.912698,-7.728889,-28.585641,True,-28.585641
A_H__B_V,best270,135.000000,270.000000,60.000000,30.000000,H,A,E4-E1,P4A,P1A,1803.979448,1353.803910,-6.071102,-8.564618,-39.016560,True,-39.016560
A_H__B_V,best270,135.000000,270.000000,60.000000,35.000000,H,A,E4-E1,P4A,P1A,1770.615419,1209.996811,-6.233249,-9.540049,-47.889515,True,-47.889515
A_H__B_V,best270,135.000000,270.000000,60.000000,40.000000,H,A,E4-E1,P4A,P1A,1727.011521,1065.131911,-6.449829,-10.647666,-54.988274,True,-54.988274
A_H__B_V,best270,135.000000,270.000000,60.000000,45.000000,H,A,E4-E1,P4A,P1A,1666.354356,924.455619,-6.760386,-11.878012,-60.154842,True,-60.154842
A_H__B_V,best270,135.000000,270.000000,60.000000,135.000000,H,A,E4-E1,P4A,P1A,858.365515,1334.433802,-12.522288,-8.689793,-74.856578,True,-74.856578
A_H__B_V,best270,135.000000,270.000000,60.000000,140.000000,H,A,E4-E1,P4A,P1A,997.701727,1460.728132,-11.215719,-7.904346,-56.644424,True,-56.644424
A_H__B_V,best270,135.000000,270.000000,60.000000,145.000000,H,A,E4-E1,P4A,P1A,1152.193442,1563.104506,-9.965226,-7.315973,-39.294424,True,-39.294424
A_H__B_V,best270,135.000000,270.000000,60.000000,150.000000,H,A,E4-E1,P4A,P1A,1314.295518,1638.060838,-8.821873,-6.909133,-22.644845,True,-22.644845
A_H__B_V,best270,135.000000,270.000000,60.000000,155.000000,H,A,E4-E1,P4A,P1A,1475.182210,1684.503861,-7.818820,-6.666293,-6.584208,True,-6.584208
A_H__B_V,best270,135.000000,270.000000,60.000000,160.000000,H,A,E4-E1,P4A,P1A,1624.874308,1703.337505,-6.979338,-6.569719,8.965713,True,8.965713
A_H__B_V,best270,135.000000,270.000000,60.000000,165.000000,H,A,E4-E1,P4A,P1A,1753.354142,1696.813145,-6.318341,-6.603053,24.093264,True,24.093264
A_H__B_V,best270,135.000000,270.000000,60.000000,170.000000,H,A,E4-E1,P4A,P1A,1852.726859,1668.091608,-5.839506,-6.751336,38.918156,True,38.918156
A_H__B_V,best270,135.000000,270.000000,60.000000,175.000000,H,A,E4-E1,P4A,P1A,1919.295637,1621.218340,-5.532896,-6.998903,53.570240,True,53.570240
A_H__B_V,best270,135.000000,270.000000,60.000000,180.000000,H,A,E4-E1,P4A,P1A,1954.264159,1561.244070,-5.376068,-7.326318,68.133135,True,68.133135
A_H__B_V,best270,135.000000,270.000000,60.000000,185.000000,H,A,E4-E1,P4A,P1A,1962.751153,1493.914654,-5.338429,-7.709218,82.575740,True,82.575740
A_H__B_V,best270,135.000000,270.000000,60.000000,190.000000,H,A,E4-E1,P4A,P1A,1951.802475,1424.573192,-5.387016,-8.122038,96.702269,True,96.702269
A_H__B_V,best270,135.000000,270.000000,60.000000,195.000000,H,A,E4-E1,P4A,P1A,1928.243181,1356.639316,-5.492497,-8.546446,110.152221,True,110.152221
A_H__B_V,best270,135.000000,270.000000,60.000000,200.000000,H,A,E4-E1,P4A,P1A,1896.816283,1290.642706,-5.635228,-8.979613,122.465930,True,122.465930
A_H__B_V,best270,135.000000,270.000000,60.000000,205.000000,H,A,E4-E1,P4A,P1A,1858.907691,1224.554756,-5.810577,-9.436169,133.194308,True,133.194308
A_H__B_V,best270,135.000000,270.000000,60.000000,210.000000,H,A,E4-E1,P4A,P1A,1812.314344,1155.202945,-6.031063,-9.942568,141.998638,True,141.998638
A_H__B_V,best270,135.000000,270.000000,60.000000,215.000000,H,A,E4-E1,P4A,P1A,1752.320939,1079.877491,-6.323461,-10.528244,148.691386,True,148.691386
A_H__B_V,best270,135.000000,270.000000,60.000000,220.000000,H,A,E4-E1,P4A,P1A,1673.659137,997.414952,-6.722393,-11.218216,153.206673,True,153.206673
A_H__B_V,best270,135.000000,270.000000,60.000000,225.000000,H,A,E4-E1,P4A,P1A,1572.416281,908.604475,-7.264383,-12.028236,155.523780,True,155.523780
A_H__B_V,best270,135.000000,270.000000,60.000000,230.000000,H,A,E4-E1,P4A,P1A,1447.138782,816.131295,-7.985530,-12.960533,155.576975,True,155.576975
A_H__B_V,best270,135.000000,270.000000,60.000000,235.000000,H,A,E4-E1,P4A,P1A,1298.958729,724.373342,-8.923826,-13.996484,153.178523,True,153.178523
A_H__B_V,best270,135.000000,270.000000,60.000000,240.000000,H,A,E4-E1,P4A,P1A,1131.032025,639.318704,-10.126235,-15.081385,147.987137,True,147.987137
A_H__B_V,best270,135.000000,270.000000,60.000000,245.000000,H,A,E4-E1,P4A,P1A,947.704085,568.634841,-11.662278,-16.099064,139.600607,True,139.600607
A_H__B_V,best270,135.000000,270.000000,60.000000,250.000000,H,A,E4-E1,P4A,P1A,753.719223,521.293025,-13.651542,-16.854095,127.910762,True,127.910762
A_H__B_V,best270,135.000000,270.000000,60.000000,255.000000,H,A,E4-E1,P4A,P1A,553.632961,505.385490,-16.331295,-17.123278,113.652929,True,113.652929
A_H__B_V,best270,135.000000,270.000000,60.000000,260.000000,H,A,E4-E1,P4A,P1A,351.476082,524.037739,-20.277818,-16.808482,98.287690,True,98.287690
A_H__B_V,best270,135.000000,270.000000,60.000000,265.000000,H,A,E4-E1,P4A,P1A,150.809517,573.394160,-27.627159,-16.026668,81.403554,True,81.403554
A_H__B_V,best270,135.000000,270.000000,60.000000,270.000000,H,A,E4-E1,P4A,P1A,50.459282,645.537524,-37.136912,-14.997304,-84.784259,False,-84.784259
A_H__B_V,best270,135.000000,270.000000,60.000000,275.000000,H,A,E4-E1,P4A,P1A,240.457174,732.564513,-23.574979,-13.898816,-110.204452,True,249.795548
A_H__B_V,best270,135.000000,270.000000,60.000000,280.000000,H,A,E4-E1,P4A,P1A,426.069622,828.323169,-18.606122,-12.831737,-121.411113,True,238.588887
A_H__B_V,best270,135.000000,270.000000,60.000000,285.000000,H,A,E4-E1,P4A,P1A,605.303404,928.361570,-15.556271,-11.841390,-131.398957,True,228.601043
A_H__B_V,best270,135.000000,270.000000,60.000000,290.000000,H,A,E4-E1,P4A,P1A,778.768189,1029.432469,-13.367569,-10.943776,-141.376153,True,218.623847
A_H__B_V,best270,135.000000,270.000000,60.000000,295.000000,H,A,E4-E1,P4A,P1A,948.055070,1129.118778,-11.659062,-10.140941,-151.833610,True,208.166390
A_H__B_V,best270,135.000000,270.000000,60.000000,300.000000,H,A,E4-E1,P4A,P1A,1115.422774,1225.647364,-10.246943,-9.428423,-163.007971,True,196.992029
A_H__B_V,best270,135.000000,270.000000,60.000000,305.000000,H,A,E4-E1,P4A,P1A,1283.129249,1317.805814,-9.030325,-8.798705,-174.970153,True,185.029847
A_H__B_V,best270,135.000000,270.000000,60.000000,310.000000,H,A,E4-E1,P4A,P1A,1452.364274,1404.860885,-7.954222,-8.243067,172.334296,True,172.334296
A_H__B_V,best270,135.000000,270.000000,60.000000,315.000000,H,A,E4-E1,P4A,P1A,1622.070946,1486.416993,-6.994337,-7.752920,159.044317,True,159.044317
A_H__B_V,best270,135.000000,270.000000,60.000000,320.000000,H,A,E4-E1,P4A,P1A,1788.189261,1562.225679,-6.147464,-7.320858,145.336568,True,145.336568
A_H__B_V,best270,135.000000,270.000000,60.000000,325.000000,H,A,E4-E1,P4A,P1A,1943.805086,1632.024013,-5.422679,-6.941203,131.382798,True,131.382798
A_H__B_V,best270,135.000000,270.000000,60.000000,330.000000,H,A,E4-E1,P4A,P1A,2080.297450,1695.470752,-4.833225,-6.609927,117.323370,True,117.323370
A_H__B_V,best270,135.000000,270.000000,60.000000,335.000000,H,A,E4-E1,P4A,P1A,2189.086500,1752.132518,-4.390475,-6.324395,103.261701,True,103.261701
A_H__B_V,best270,135.000000,270.000000,60.000000,340.000000,H,A,E4-E1,P4A,P1A,2263.333478,1801.348589,-4.100763,-6.083778,89.273977,True,89.273977
A_H__B_V,best270,135.000000,270.000000,60.000000,345.000000,H,A,E4-E1,P4A,P1A,2299.106726,1841.848852,-3.964551,-5.890654,75.420465,True,75.420465
A_H__B_V,best270,135.000000,270.000000,60.000000,350.000000,H,A,E4-E1,P4A,P1A,2295.971792,1871.259548,-3.976403,-5.753053,61.744945,True,61.744945
A_H__B_V,best270,135.000000,270.000000,60.000000,355.000000,H,A,E4-E1,P4A,P1A,2257.303725,1885.899141,-4.123934,-5.685364,48.260257,True,48.260257
A_H__B_V,best270,135.000000,270.000000,60.000000,0.000000,V,B,E4-E1,P4B,P1B,2177.652557,3186.155486,-4.435962,-1.130394,157.468750,True,157.468750
A_H__B_V,best270,135.000000,270.000000,60.000000,5.000000,V,B,E4-E1,P4B,P1B,2209.914783,3224.128967,-4.308223,-1.027485,140.575650,True,140.575650
A_H__B_V,best270,135.000000,270.000000,60.000000,10.000000,V,B,E4-E1,P4B,P1B,2233.698673,3233.102724,-4.215242,-1.003343,124.717928,True,124.717928
A_H__B_V,best270,135.000000,270.000000,60.000000,15.000000,V,B,E4-E1,P4B,P1B,2234.241539,3215.591966,-4.213131,-1.050515,109.866144,True,109.866144
A_H__B_V,best270,135.000000,270.000000,60.000000,20.000000,V,B,E4-E1,P4B,P1B,2201.718139,3175.767383,-4.340499,-1.158760,95.864836,True,95.864836
A_H__B_V,best270,135.000000,270.000000,60.000000,25.000000,V,B,E4-E1,P4B,P1B,2131.973504,3117.815923,-4.620097,-1.318724,82.545747,True,82.545747
A_H__B_V,best270,135.000000,270.000000,60.000000,30.000000,V,B,E4-E1,P4B,P1B,2025.896352,3044.839649,-5.063389,-1.524445,69.789171,True,69.789171
A_H__B_V,best270,135.000000,270.000000,60.000000,35.000000,V,B,E4-E1,P4B,P1B,1888.687425,2958.565891,-5.672532,-1.774109,57.535895,True,57.535895
A_H__B_V,best270,135.000000,270.000000,60.000000,40.000000,V,B,E4-E1,P4B,P1B,1729.228152,2859.823163,-6.438688,-2.068950,45.770706,True,45.770706
A_H__B_V,best270,135.000000,270.000000,60.000000,45.000000,V,B,E4-E1,P4B,P1B,1559.100583,2749.483069,-7.338251,-2.410713,34.504503,True,34.504503
A_H__B_V,best270,135.000000,270.000000,60.000000,135.000000,V,B,E4-E1,P4B,P1B,1365.307673,1862.507367,-8.491123,-5.793774,58.882893,True,58.882893
A_H__B_V,best270,135.000000,270.000000,60.000000,140.000000,V,B,E4-E1,P4B,P1B,1496.256580,1896.001876,-7.695612,-5.638958,70.217461,True,70.217461
A_H__B_V,best270,135.000000,270.000000,60.000000,145.000000,V,B,E4-E1,P4B,P1B,1625.445876,1921.571620,-6.976283,-5.522602,81.565179,True,81.565179
A_H__B_V,best270,135.000000,270.000000,60.000000,150.000000,V,B,E4-E1,P4B,P1B,1748.627534,1934.920561,-6.341787,-5.462471,92.740676,True,92.740676
A_H__B_V,best270,135.000000,270.000000,60.000000,155.000000,V,B,E4-E1,P4B,P1B,1862.609808,1933.428391,-5.793296,-5.469172,103.532213,True,103.532213
A_H__B_V,best270,135.000000,270.000000,60.000000,160.000000,V,B,E4-E1,P4B,P1B,1964.421688,1918.130482,-5.331039,-5.538171,113.741244,True,113.741244
A_H__B_V,best270,135.000000,270.000000,60.000000,165.000000,V,B,E4-E1,P4B,P1B,2050.542555,1894.648282,-4.958358,-5.645162,123.246461,True,123.246461
A_H__B_V,best270,135.000000,270.000000,60.000000,170.000000,V,B,E4-E1,P4B,P1B,2116.874181,1871.558217,-4.681833,-5.751667,132.087080,True,132.087080
A_H__B_V,best270,135.000000,270.000000,60.000000,175.000000,V,B,E4-E1,P4B,P1B,2159.746662,1856.201085,-4.507677,-5.823233,140.521264,True,140.521264
A_H__B_V,best270,135.000000,270.000000,60.000000,180.000000,V,B,E4-E1,P4B,P1B,2177.554927,1850.231864,-4.436351,-5.851210,148.993351,True,148.993351
A_H__B_V,best270,135.000000,270.000000,60.000000,185.000000,V,B,E4-E1,P4B,P1B,2172.096894,1848.194894,-4.458150,-5.860778,158.005273,True,158.005273
A_H__B_V,best270,135.000000,270.000000,60.000000,190.000000,V,B,E4-E1,P4B,P1B,2148.816459,1840.379650,-4.551747,-5.897585,167.979172,True,167.979172
A_H__B_V,best270,135.000000,270.000000,60.000000,195.000000,V,B,E4-E1,P4B,P1B,2115.799346,1817.816588,-4.686244,-6.004732,179.184961,True,179.184961
A_H__B_V,best270,135.000000,270.000000,60.000000,200.000000,V,B,E4-E1,P4B,P1B,2081.852767,1776.047416,-4.826733,-6.206642,-168.283545,True,191.716455
A_H__B_V,best270,135.000000,270.000000,60.000000,205.000000,V,B,E4-E1,P4B,P1B,2054.049427,1715.924595,-4.943516,-6.505770,-154.524443,True,205.475557
A_H__B_V,best270,135.000000,270.000000,60.000000,210.000000,V,B,E4-E1,P4B,P1B,2035.271884,1641.977629,-5.023285,-6.888389,-139.822875,True,220.177125
A_H__B_V,best270,135.000000,270.000000,60.000000,215.000000,V,B,E4-E1,P4B,P1B,2022.868860,1560.068923,-5.076379,-7.332858,-124.585210,True,235.414790
A_H__B_V,best270,135.000000,270.000000,60.000000,220.000000,V,B,E4-E1,P4B,P1B,2009.600239,1475.879685,-5.133540,-7.814714,-109.222372,True,250.777628
A_H__B_V,best270,135.000000,270.000000,60.000000,225.000000,V,B,E4-E1,P4B,P1B,1986.731528,1394.726904,-5.232950,-8.305950,-94.055957,True,265.944043
A_H__B_V,best270,135.000000,270.000000,60.000000,230.000000,V,B,E4-E1,P4B,P1B,1947.558499,1322.082641,-5.405923,-8.770561,-79.312279,True,280.687721
A_H__B_V,best270,135.000000,270.000000,60.000000,235.000000,V,B,E4-E1,P4B,P1B,1889.538133,1263.702225,-5.668620,-9.162839,-65.201523,True,294.798477
A_H__B_V,best270,135.000000,270.000000,60.000000,240.000000,V,B,E4-E1,P4B,P1B,1814.448655,1224.759440,-6.020840,-9.434718,-52.016875,True,307.983125
A_H__B_V,best270,135.000000,270.000000,60.000000,245.000000,V,B,E4-E1,P4B,P1B,1727.205500,1208.404789,-6.448853,-9.551485,-40.169211,True,319.830789
A_H__B_V,best270,135.000000,270.000000,60.000000,250.000000,V,B,E4-E1,P4B,P1B,1634.329353,1214.840205,-6.928942,-9.505350,-30.117414,True,329.882586
A_H__B_V,best270,135.000000,270.000000,60.000000,255.000000,V,B,E4-E1,P4B,P1B,1542.761783,1241.667286,-7.429756,-9.315629,-22.244082,True,337.755918
A_H__B_V,best270,135.000000,270.000000,60.000000,260.000000,V,B,E4-E1,P4B,P1B,1459.236038,1285.217143,-7.913223,-9.016203,-16.768190,True,343.231810
A_H__B_V,best270,135.000000,270.000000,60.000000,265.000000,V,B,E4-E1,P4B,P1B,1390.058224,1341.930552,-8.335074,-8.641133,-13.731189,True,346.268811
A_H__B_V,best270,135.000000,270.000000,60.000000,270.000000,V,B,E4-E1,P4B,P1B,1341.013473,1409.123968,-8.647071,-8.216749,-13.024085,True,346.975915
