theta_deg,phi_deg,element,source_a,source_b,a_h_mag,a_v_mag,b_h_mag,b_v_mag,a_h_phase_deg,a_v_phase_deg,b_h_phase_deg,b_v_phase_deg,xpd_a_as_h_db,xpd_a_as_v_db,xpd_b_as_h_db,xpd_b_as_v_db,ab_pol_corr_mag,ab_pol_orthogonality_db,response_condition_db
75.000000,25.000000,E2,P2A,P2B,3195.078321,2840.574965,1679.922836,2899.393724,-121.942400,-58.086724,-56.867169,-82.069744,1.021505,-1.021505,-4.740357,4.740357,0.691354,3.205991,7.751241
75.000000,25.000000,E3,P3A,P3B,3106.286989,1479.612936,2151.887205,1445.838582,28.901153,-75.143653,73.778811,161.787115,6.441869,-6.441869,3.453994,-3.453994,0.517259,5.725835,5.605566
75.000000,25.000000,E4,P4A,P4B,1578.291536,2058.027027,1430.531608,2573.935442,158.179312,49.800666,-174.638495,-22.958676,-2.305277,2.305277,-5.102004,5.102004,0.705457,3.030588,7.725552
75.000000,30.000000,E1,P1A,P1B,1810.367513,2802.106145,1671.024178,2754.574351,-142.853355,-94.589594,-61.833628,-121.033702,-3.794357,3.794357,-4.341435,4.341435,0.688203,3.245666,7.343190
75.000000,30.000000,E2,P2A,P2B,3106.746864,2789.577502,1631.343642,2817.162393,-114.323238,-50.619345,-48.582430,-73.840208,0.935349,-0.935349,-4.745329,4.745329,0.693625,3.177509,7.803505
75.000000,30.000000,E3,P3A,P3B,2936.625349,1517.533274,2093.556169,1428.644159,26.532812,-79.634176,71.942561,157.917265,5.734206,-5.734206,3.319211,-3.319211,0.483903,6.304837,5.181011
75.000000,30.000000,E4,P4A,P4B,1509.501710,2076.714244,1365.698916,2469.939594,146.503146,39.198284,172.085982,-32.227921,-2.770863,2.770863,-5.146627,5.146627,0.729996,2.733590,8.119915
75.000000,35.000000,E1,P1A,P1B,1620.001889,2763.718416,1600.466978,2650.526445,-143.086851,-93.768564,-59.425998,-118.293809,-4.639565,4.639565,-4.381708,4.381708,0.702309,3.069438,7.579893
75.000000,35.000000,E2,P2A,P2B,2992.750776,2710.756159,1569.637370,2712.346399,-107.111584,-43.814679,-40.811030,-66.225153,0.859602,-0.859602,-4.750916,4.750916,0.696513,3.141418,7.864262
75.000000,35.000000,E3,P3A,P3B,2739.910547,1547.761524,2003.956247,1409.607828,24.371205,-84.355022,70.080966,154.709188,4.960647,-4.960647,3.055799,-3.055799,0.441687,7.097701,4.695496
75.000000,35.000000,E4,P4A,P4B,1443.488354,2077.062568,1318.128801,2335.631259,135.568178,29.730998,159.368530,-41.034510,-3.160726,3.160726,-4.968929,4.968929,0.747105,2.532367,8.413690
75.000000,40.000000,E1,P1A,P1B,1420.394196,2714.440114,1512.560353,2539.879834,-143.731038,-93.279524,-57.087341,-115.801032,-5.625428,5.625428,-4.502009,4.502009,0.719180,2.863242,7.876636
75.000000,40.000000,E2,P2A,P2B,2857.149402,2606.370391,1494.564672,2588.639080,-100.369243,-37.617165,-33.686141,-59.204103,0.797936,-0.797936,-4.771136,4.771136,0.700083,3.097015,7.935262
75.000000,40.000000,E3,P3A,P3B,2519.066984,1567.721601,1885.882698,1383.553936,22.459482,-89.218068,68.243766,152.103506,4.119415,-4.119415,2.690372,-2.690372,0.392457,8.124168,4.181414
75.000000,40.000000,E4,P4A,P4B,1372.636367,2052.280338,1279.654421,2178.500506,125.520418,21.408979,147.676550,-49.388022,-3.493624,3.493624,-4.621299,4.621299,0.756422,2.424717,8.582954
75.000000,45.000000,E1,P1A,P1B,1219.414943,2656.214369,1410.243109,2425.259751,-144.848889,-93.143767,-54.813292,-113.667604,-6.762232,6.762232,-4.709285,4.709285,0.738573,2.632128,8.238287
75.000000,45.000000,E2,P2A,P2B,2704.420386,2481.492017,1406.069512,2452.198529,-94.151595,-31.954543,-27.309489,-52.773454,0.747226,-0.747226,-4.830977,4.830977,0.704181,3.046310,8.014161
75.000000,45.000000,E3,P3A,P3B,2279.148257,1575.097739,1744.265966,1347.768694,20.833042,-94.165901,66.479658,150.044127,3.209301,-3.209301,2.239947,-2.239947,0.339958,9.371490,3.682705
75.000000,45.000000,E4,P4A,P4B,1291.602413,1999.018441,1241.194181,2008.811200,116.387676,14.186650,137.263620,-57.272131,-3.793759,3.793759,-4.181988,4.181988,0.758505,2.400828,8.622714
75.000000,50.000000,E1,P1A,P1B,1024.421890,2591.564102,1297.436283,2309.552034,-146.531521,-93.392592,-52.594846,-111.998083,-8.061662,8.061662,-5.008834,5.008834,0.760187,2.381587,8.671517
75.000000,50.000000,E2,P2A,P2B,2539.546205,2343.264142,1304.926834,2310.542054,-88.509922,-26.747756,-21.755774,-46.951680,0.698697,-0.698697,-4.962554,4.962554,0.708468,2.993596,8.094890
75.000000,50.000000,E3,P3A,P3B,2026.635760,1568.508130,1585.385697,1301.771998,19.539368,-99.160901,64.854771,148.504444,2.225779,-2.225779,1.712000,-1.712000,0.292055,10.690702,3.267354
75.000000,50.000000,E4,P4A,P4B,1197.808001,1917.493294,1195.253202,1837.683456,108.126535,7.992322,128.193295,-64.629768,-4.086933,4.086933,-3.736216,3.736216,0.754752,2.443920,8.551567
75.000000,55.000000,E1,P1A,P1B,841.266813,2523.201152,1178.583613,2195.983718,-148.884349,-94.045993,-50.408288,-110.870790,-9.540362,9.540362,-5.405374,5.405374,0.783713,2.116859,9.186355
75.000000,55.000000,E2,P2A,P2B,2367.651921,2199.823586,1192.952311,2171.307675,-83.494138,-21.920539,-17.087923,-41.779912,0.638600,-0.638600,-5.201966,5.201966,0.712555,2.943629,8.169819
75.000000,55.000000,E3,P3A,P3B,1768.515156,1547.751676,1415.925086,1246.850997,18.665153,-104.175825,63.473255,147.481502,1.158150,-1.158150,1.104514,-1.104514,0.264142,11.563252,3.041588
75.000000,55.000000,E4,P4A,P4B,1091.099494,1810.748012,1136.999362,1675.095101,100.652437,2.744153,120.400175,-71.360597,-4.399873,4.399873,-3.365585,3.365585,0.747428,2.528613,8.411017
75.000000,60.000000,E1,P1A,P1B,673.521911,2453.651301,1058.169236,2087.981552,-152.027334,-95.101545,-48.201608,-110.330703,-11.229222,11.229222,-5.903431,5.903431,0.808852,1.842616,9.797610
75.000000,60.000000,E2,P2A,P2B,2193.444135,2059.238178,1072.794731,2041.220383,-79.152800,-17.410571,-13.378299,-37.321083,0.548400,-0.548400,-5.587465,5.587465,0.716271,2.898459,8.234122
75.000000,60.000000,E3,P3A,P3B,1511.404249,1513.739854,1242.128553,1185.485309,18.372896,-109.190472,62.499233,146.974858,-0.013412,0.013412,0.405407,-0.405407,0.276735,11.158727,3.135692
75.000000,60.000000,E4,P4A,P4B,973.110040,1683.547563,1064.347851,1528.500316,93.848874,-1.644770,113.741145,-77.338171,-4.761269,4.761269,-3.143639,3.143639,0.739612,2.619921,8.259203
75.000000,65.000000,E1,P1A,P1B,522.192667,2385.019224,940.333490,1988.900597,-156.137934,-96.533922,-45.879996,-110.391133,-13.193222,13.193222,-6.506623,6.506623,0.835294,1.563216,10.526203
75.000000,65.000000,E2,P2A,P2B,2020.719633,1928.678550,947.499574,1925.404477,-75.530097,-13.183129,-10.733744,-33.658330,0.404924,-0.404924,-6.158859,6.158859,0.720008,2.853255,8.292222
75.000000,65.000000,E3,P3A,P3B,1260.999452,1468.262944,1069.281345,1120.750514,18.958983,-114.192052,62.184837,146.965746,-1.321779,1.321779,-0.408339,0.408339,0.337830,9.426026,3.636415
75.000000,65.000000,E4,P4A,P4B,846.600727,1541.286835,977.546557,1402.382085,87.558152,-5.266240,108.024787,-82.445011,-5.204097,5.204097,-3.134578,3.134578,0.734935,2.675023,8.164029
75.000000,70.000000,E1,P1A,P1B,386.056333,2318.905839,828.646874,1901.740273,-161.617568,-98.300734,-43.292360,-111.039931,-15.572649,15.572649,-7.215634,7.215634,0.862632,1.283490,11.400862
75.000000,70.000000,E2,P2A,P2B,1852.086468,1813.886824,820.086102,1827.065343,-72.661021,-9.245618,-9.327325,-30.890325,0.181021,-0.181021,-6.957893,6.957893,0.725099,2.792052,8.365414
75.000000,70.000000,E3,P3A,P3B,1022.130201,1413.677330,901.641533,1055.795647,20.967748,-119.174566,62.917960,147.406563,-2.816881,2.816881,-1.370919,1.370919,0.436802,7.194308,4.556111
75.000000,70.000000,E4,P4A,P4B,714.902125,1389.122513,878.573880,1298.554785,81.548266,-8.216668,103.019826,-86.612639,-5.769879,5.769879,-3.393640,3.393640,0.737138,2.649030,8.201130
75.000000,75.000000,E1,P1A,P1B,262.738804,2256.408716,726.059087,1828.913123,-169.703117,-100.349246,-40.220250,-112.246486,-18.677871,18.677871,-8.024422,8.024422,0.890257,1.009695,12.461562
75.000000,75.000000,E2,P2A,P2B,1688.911854,1718.906903,693.338491,1747.523598,-70.565746,-5.658524,-9.448101,-29.120907,-0.152907,0.152907,-8.029555,8.029555,0.734017,2.685878,8.498420
75.000000,75.000000,E3,P3A,P3B,799.894209,1352.543434,742.904201,993.492948,25.449221,-124.134002,65.318336,148.223261,-4.562373,4.562373,-2.524639,2.524639,0.558739,5.055821,5.899009
75.000000,75.000000,E4,P4A,P4B,581.543333,1231.425014,770.533204,1216.785067,75.429207,-10.593897,98.440369,-89.847436,-6.516518,6.516518,-3.968450,3.968450,0.749437,2.505297,8.457951
75.000000,80.000000,E1,P1A,P1B,151.760861,2198.125314,635.022719,1772.072557,174.504568,-102.620547,-36.372527,-113.967222,-23.217853,23.217853,-8.913845,8.913845,0.917280,0.749960,13.767480
75.000000,80.000000,E2,P2A,P2B,1531.445417,1646.016122,569.942772,1686.548866,-69.242866,-2.537225,-11.596335,-28.444047,-0.626651,0.626651,-9.423354,9.423354,0.750063,2.498049,8.761679
75.000000,80.000000,E3,P3A,P3B,603.117504,1287.235558,597.379649,936.309251,34.545621,-129.059205,70.431522,149.326254,-6.585122,6.585122,-3.903378,3.903378,0.688448,3.242582,7.713882
75.000000,80.000000,E4,P4A,P4B,450.217411,1071.585313,657.170686,1155.402683,68.432905,-12.489755,93.895397,-92.227301,-7.532089,7.532089,-4.901104,4.901104,0.773565,2.230059,9.039514
75.000000,85.000000,E1,P1A,P1B,76.634760,2144.131997,557.782261,1731.987335,122.500435,-105.050857,-31.397776,-116.149014,-28.936514,28.936514,-9.841600,9.841600,0.942551,0.513902,15.415326
75.000000,85.000000,E2,P2A,P2B,1379.055805,1595.803326,453.108439,1642.879951,-68.659717,-0.041375,-16.684226,-28.929698,-1.267951,1.267951,-11.188074,11.188074,0.776206,2.200463,9.246952
75.000000,85.000000,E3,P3A,P3B,453.346305,1219.567158,472.446790,886.357846,52.273721,-133.920786,80.038097,150.621276,-8.595513,8.595513,-5.465124,5.465124,0.805636,1.877223,10.034199
75.000000,85.000000,E4,P4A,P4B,325.560257,912.168342,542.646859,1111.832596,58.762857,-13.977248,88.769820,-93.867460,-8.948872,8.948872,-6.230442,6.230442,0.808186,1.849773,10.060127
75.000000,90.000000,E1,P1A,P1B,128.485571,2093.981580,496.781721,1708.465792,54.953439,-107.572093,-24.946553,-118.731610,-24.242370,24.242370,-10.728814,10.728814,0.964759,0.311624,17.584202
75.000000,90.000000,E2,P2A,P2B,1230.534446,1567.331362,348.036046,1614.776274,-68.736628,1.646298,-26.442175,-30.616929,-2.101341,2.101341,-13.329763,13.329763,0.813263,1.795377,10.058294
75.000000,90.000000,E3,P3A,P3B,396.175018,1150.495840,382.943059,845.516496,80.861313,-138.661323,96.538626,152.012676,-9.259959,9.259959,-6.879758,6.879758,0.883188,1.078936,12.428422
75.000000,90.000000,E4,P4A,P4B,216.884628,755.358441,431.825095,1083.140727,41.495741,-15.089338,81.959766,-94.869475,-10.838486,10.838486,-7.987540,7.987540,0.845966,1.452937,11.554550
75.000000,95.000000,E1,P1A,P1B,239.662094,2046.795256,455.015309,1700.350066,35.044004,-110.114650,-16.837726,-121.651071,-18.629501,18.629501,-11.450247,11.450247,0.982561,0.152812,20.666394
75.000000,95.000000,E2,P2A,P2B,1084.445875,1558.304560,265.010860,1600.470025,-69.319938,2.345258,-43.859230,-33.516798,-3.148889,3.148889,-15.619677,15.619677,0.858469,1.325509,11.307343
75.000000,95.000000,E3,P3A,P3B,461.795555,1079.978195,352.446284,815.489993,108.702559,-143.189204,119.807426,153.397621,-7.379305,7.379305,-7.286514,7.286514,0.898317,0.931406,13.081729
75.000000,95.000000,E4,P4A,P4B,152.952125,603.594448,331.799406,1066.663343,5.698557,-15.779458,71.326537,-95.275846,-11.923794,11.923794,-10.143035,10.143035,0.866762,1.242001,13.049345
75.000000,100.000000,E1,P1A,P1B,366.303655,2001.493927,435.908924,1705.598558,26.336676,-112.614754,-7.338454,-124.846019,-14.750260,14.750260,-11.849621,11.849621,0.994654,0.046561,25.809511
75.000000,100.000000,E2,P2A,P2B,939.540265,1565.173364,222.383793,1598.466842,-70.134084,1.899000,-70.967620,-37.621844,-4.432941,4.432941,-17.132010,17.132010,0.905652,0.860775,13.125680
75.000000,100.000000,E3,P3A,P3B,610.288601,1007.036360,393.528741,797.750450,125.776007,-147.375989,142.635088,154.657829,-4.350198,4.350198,-6.137812,6.137812,0.856084,1.349675,11.496151
75.000000,100.000000,E4,P4A,P4B,179.383645,460.259277,256.229000,1060.678121,-36.862319,-15.833269,53.197777,-95.049410,-8.184394,8.184394,-12.339107,12.339107,0.822055,1.701985,12.966637
75.000000,105.000000,E1,P1A,P1B,504.667641,1957.127135,442.310480,1721.452869,20.814629,-115.027180,2.652466,-128.266832,-11.772272,11.772272,-11.803358,11.803358,0.999785,0.001871,39.750123
75.000000,105.000000,E2,P2A,P2B,795.310084,1583.175163,233.014934,1607.716859,-70.690935,0.188580,-100.702331,-42.915524,-5.979850,5.979850,-16.776516,16.776516,0.947171,0.471429,15.699795
75.000000,105.000000,E3,P3A,P3B,796.219107,930.075245,489.485846,793.366641,135.079797,-151.053878,158.797438,155.660784,-1.349710,1.349710,-4.194676,4.194676,0.796163,1.979962,9.846969
75.000000,105.000000,E4,P4A,P4B,266.241446,330.306539,229.643886,1064.988160,-57.899950,-14.639803,26.259215,-94.086895,-1.872830,1.872830,-13.325798,13.325798,0.635271,3.940821,10.998457
75.000000,110.000000,E1,P1A,P1B,654.499212,1913.156380,475.007393,1744.656192,16.529354,-117.341666,11.891706,-131.885668,-9.316827,9.316827,-11.300190,11.300190,0.996805,0.027797,28.012743
75.000000,110.000000,E2,P2A,P2B,652.926378,1606.412382,280.551144,1627.698306,-70.104919,-2.863738,-123.391454,-49.374490,-7.819857,7.819857,-15.271237,15.271237,0.976480,0.206736,19.255011
75.000000,110.000000,E3,P3A,P3B,998.242781,847.446370,617.327711,802.795893,140.368314,-154.006363,168.953307,156.279167,1.422479,-1.422479,-2.281787,2.281787,0.758851,2.396875,8.998978
75.000000,110.000000,E4,P4A,P4B,371.283371,220.883178,266.553123,1081.248159,-66.033553,-10.568666,1.011353,-92.266622,4.510857,-4.510857,-12.162832,12.162832,0.337873,9.424927,8.921109
75.000000,115.000000,E1,P1A,P1B,814.949333,1869.504626,532.090140,1771.673273,12.760060,-119.597834,19.435803,-135.703196,-7.211919,7.211919,-10.447968,10.447968,0.984929,0.131897,21.238059
75.000000,115.000000,E2,P2A,P2B,517.192659,1628.154047,339.617363,1658.407823,-66.707874,-7.300015,-139.369592,-56.959050,-9.960863,9.960863,-13.774029,13.774029,0.989886,0.088293,22.939606
75.000000,115.000000,E3,P3A,P3B,1206.319604,758.194228,763.198526,825.729939,143.554355,-155.941640,175.432944,156.424606,4.033638,-4.033638,-0.684010,0.684010,0.751475,2.481704,8.798055
75.000000,115.000000,E4,P4A,P4B,481.961791,142.538359,347.505611,1112.825219,-68.579700,0.193365,-14.058369,-89.519583,10.581617,-10.581617,-10.109303,10.109303,0.171506,15.314394,7.495555
75.000000,120.000000,E1,P1A,P1B,983.568951,1826.269845,609.509807,1798.877422,9.170000,-121.889681,24.981643,-139.747120,-5.375203,5.375203,-9.400417,9.400417,0.964204,0.316619,17.428476
75.000000,120.000000,E2,P2A,P2B,401.044674,1641.562106,395.568786,1700.155816,-57.460967,-13.138712,-151.955133,-65.592441,-12.241291,12.241291,-12.665334,12.665334,0.986757,0.115792,21.766336
75.000000,120.000000,E3,P3A,P3B,1413.668040,662.873852,919.315765,861.051354,145.558061,-156.433572,179.827836,156.078694,6.578331,-6.578331,0.568713,-0.568713,0.758878,2.396562,8.889836
75.000000,120.000000,E4,P4A,P4B,594.774133,109.549098,449.463066,1163.987794,-68.157017,19.643386,-21.396866,-85.894665,14.694865,-14.694865,-8.265088,8.265088,0.219207,13.182901,6.629381
75.000000,125.000000,E1,P1A,P1B,1155.964284,1783.223488,701.757478,1822.719180,5.591141,-124.349692,28.711947,-144.058583,-3.765227,3.765227,-8.290654,8.290654,0.935893,0.575472,14.832786
75.000000,125.000000,E2,P2A,P2B,332.754614,1640.942878,442.377544,1752.992737,-39.113655,-20.387840,-163.352341,-75.137638,-13.859388,13.859388,-11.959741,11.959741,0.968372,0.279154,17.966784
75.000000,125.000000,E3,P3A,P3B,1613.839290,564.360437,1079.911521,906.898090,146.862891,-154.808481,-176.932980,155.303552,9.126074,-9.126074,1.516594,-1.516594,0.767142,2.302481,9.009145
75.000000,125.000000,E4,P4A,P4B,707.979894,124.911559,560.197108,1238.420017,-65.783382,32.367501,-24.352137,-81.572506,15.068366,-15.068366,-6.890542,6.890542,0.270148,11.367958,6.095450
75.000000,130.000000,E1,P1A,P1B,1325.952482,1739.435350,802.032703,1839.936867,1.951388,-127.108728,31.008413,-148.665594,-2.357607,2.357607,-7.212217,7.212217,0.902385,0.892164,12.933269
75.000000,130.000000,E2,P2A,P2B,344.071146,1623.373460,479.407876,1815.678237,-16.651821,-29.049702,-174.794502,-85.388035,-13.475404,13.475404,-11.566674,11.566674,0.936459,0.570221,14.910295
75.000000,130.000000,E3,P3A,P3B,1799.892959,468.765545,1239.584160,960.794584,147.765300,-149.966620,-174.272231,154.227110,11.685820,-11.685820,2.212909,-2.212909,0.770281,2.267020,9.030809
75.000000,130.000000,E4,P4A,P4B,819.891082,178.662957,672.879909,1337.539610,-61.898044,30.683949,-24.681537,-76.801365,13.234433,-13.234433,-5.967382,5.967382,0.304403,10.331035,5.793047
75.000000,135.000000,E1,P1A,P1B,1486.196983,1693.362180,902.253071,1847.851739,-1.757696,-130.240542,32.274607,-153.547128,-1.133470,1.133470,-6.226775,6.226775,0.866532,1.244308,11.498317
75.000000,135.000000,E2,P2A,P2B,422.981495,1590.172245,510.226185,1884.453878,-1.561522,-39.104057,173.083706,-96.087129,-11.502456,11.502456,-11.348455,11.348455,0.892661,0.986270,12.604441
75.000000,135.000000,E3,P3A,P3B,1964.659649,386.828377,1393.253380,1019.799999,148.487270,-140.291281,-171.786525,153.012550,14.115380,-14.115380,2.710302,-2.710302,0.767321,2.300457,8.928947
75.000000,135.000000,E4,P4A,P4B,928.813000,272.864076,782.685754,1459.474031,-56.701965,24.619053,-23.187940,-71.789832,10.639638,-10.639638,-5.412179,5.412179,0.350351,9.109927,5.726289
75.000000,140.000000,E1,P1A,P1B,1629.175943,1643.448733,993.472908,1844.701923,-5.499682,-133.710893,32.872468,-158.596169,-0.075763,0.075763,-5.375403,5.375403,0.830811,1.609950,10.394206
75.000000,140.000000,E2,P2A,P2B,528.579536,1547.320891,541.522140,1952.338418,5.029797,-50.458148,160.165129,-106.976401,-9.329401,9.329401,-11.138778,11.138778,0.839556,1.519008,10.828721
75.000000,140.000000,E3,P3A,P3B,2101.724848,335.075865,1536.948388,1080.621059,149.226108,-124.575725,-169.169083,151.826565,15.948654,-15.948654,3.059717,-3.059717,0.759251,2.392290,8.726057
75.000000,140.000000,E4,P4A,P4B,1033.657056,410.000974,886.142345,1599.257854,-50.311327,20.309524,-20.235877,-66.631303,8.031832,-8.031832,-5.128300,5.128300,0.418306,7.570124,5.902163
75.000000,145.000000,E1,P1A,P1B,1748.211337,1588.962356,1067.019743,1829.908824,-9.207403,-137.351934,33.114295,-163.593543,0.829606,-0.829606,-4.685140,4.685140,0.796782,1.973207,9.529959
75.000000,145.000000,E2,P2A,P2B,632.340838,1503.945946,580.799353,2009.769765,6.675902,-62.870665,146.864161,-117.849437,-7.525620,7.525620,-10.782404,10.782404,0.782244,2.133157,9.466548
75.000000,145.000000,E3,P3A,P3B,2206.782723,330.201478,1668.773871,1139.629822,150.169917,-105.244224,-166.188910,150.817564,16.499611,-16.499611,3.312674,-3.312674,0.747606,2.526546,8.460515
75.000000,145.000000,E4,P4A,P4B,1134.460559,584.786852,981.387363,1749.994901,-42.857098,18.807195,-16.024815,-61.300986,5.755836,-5.755836,-5.023926,5.023926,0.497471,6.064651,6.277513
75.000000,150.000000,E1,P1A,P1B,1838.266501,1530.702535,1116.269924,1804.259101,-12.796673,-140.873797,33.268997,-168.206127,1.590353,-1.590353,-4.170594,4.170594,0.765057,2.326127,8.839284
75.000000,150.000000,E2,P2A,P2B,719.515486,1468.783422,632.977519,2046.836331,5.703753,-75.899659,133.952778,-128.584542,-6.198352,6.198352,-10.193897,10.193897,0.727997,2.757411,8.452842
75.000000,150.000000,E3,P3A,P3B,2278.847034,372.897689,1789.424506,1192.754233,151.490133,-88.463307,-162.699602,150.108202,15.722510,-15.722510,3.523248,-3.523248,0.734083,2.685091,8.173160
75.000000,150.000000,E4,P4A,P4B,1231.991804,786.665164,1068.174203,1904.162963,-34.548321,19.713745,-10.735173,-55.704603,3.896358,-3.896358,-5.021241,5.021241,0.572924,4.838060,6.771818
75.000000,155.000000,E1,P1A,P1B,1896.336742,1471.354314,1138.553753,1770.159969,-16.182158,-143.915486,33.560448,-172.022079,2.203964,-2.203964,-3.833180,3.833180,0.735695,2.666048,8.274908
75.000000,155.000000,E2,P2A,P2B,783.704322,1446.155545,697.874832,2056.356995,3.164058,-88.954786,122.141916,-139.142878,-5.321255,5.321255,-9.386420,9.386420,0.682775,3.314443,7.721345
75.000000,155.000000,E3,P3A,P3B,2320.723926,446.819987,1901.771282,1235.317320,153.317916,-77.283262,-158.657563,149.800390,14.309818,-14.309818,3.747595,-3.747595,0.720515,2.847136,7.903272
