index,candidate,elapsed_s,rationale,worst_return_db,isolation_db,worst_return_expr,worst_coupling_expr,x_return_worst_db,y_return_worst_db,xy_return_balance_db,same_element_xy_isolation_db,same_feed_inter_element_isolation_db,patch_side_mm,port_width_mm,dualpol_slotcoupled_enabled,feed_substrate_h_mm,slot_coupled_aperture_length_a_mm,slot_coupled_aperture_length_b_mm,slot_coupled_aperture_width_mm,slot_coupled_offset_a_mm,slot_coupled_offset_b_mm,slot_coupled_aperture_center_a_v_mm,slot_coupled_aperture_center_b_u_mm,slot_coupled_feedline_length_mm,slot_coupled_feedline_width_mm,slot_coupled_feedline_offset_a_v_mm,slot_coupled_feedline_offset_b_u_mm,dualpol_parasitic_enabled,parasitic_side_mm,air_gap_mm,isolation_slot_enabled,isolation_slot_length_mm,isolation_slot_width_mm,isolation_slot_inner_mm,score,slot_coupled_stub_enabled,slot_coupled_stub_length_mm,slot_coupled_stub_width_mm,slot_coupled_stub_offset_mm,slot_coupled_stub_side_sign,slot_coupled_stub2_enabled,slot_coupled_stub2_length_mm,slot_coupled_stub2_width_mm,slot_coupled_stub2_offset_mm,slot_coupled_stub2_side_sign,slot_coupled_step_enabled,slot_coupled_step_length_mm,slot_coupled_step_width_mm,slot_coupled_b_feed_layer_offset_mm,slot_coupled_bridge_enabled,slot_coupled_bridge_gap_mm,slot_coupled_bridge_offset_mm,slot_coupled_bridge_width_mm,slot_coupled_bridge_resonator_width_mm,slot_coupled_bridge_overhang_mm,slot_coupled_a_resonator_length_mm,slot_coupled_a_resonator_width_mm,slot_coupled_shield_via_enabled,slot_coupled_shield_via_count,slot_coupled_shield_via_radius_mm,slot_coupled_shield_via_offset_mm,slot_coupled_shield_via_pitch_mm,weak_coupling_open_line_enabled,weak_coupling_open_line_length_mm,weak_coupling_open_line_width_mm,weak_coupling_open_line_offset_mm,weak_coupling_open_line_gap_mm,slot_coupled_a_neck_enabled,slot_coupled_a_neck_length_mm,slot_coupled_a_neck_width_mm,slot_coupled_shield_via_grounded,slot_coupled_shield_via_top_gap_mm,slot_coupled_underfeed_neutralizer_enabled,slot_coupled_underfeed_neutralizer_length_mm,slot_coupled_underfeed_neutralizer_width_mm,slot_coupled_underfeed_neutralizer_offset_mm,slot_coupled_underfeed_neutralizer_z_offset_mm,slot_coupled_patch_slit_enabled,slot_coupled_patch_slit_length_mm,slot_coupled_patch_slit_width_mm,slot_coupled_patch_slit_angle_deg,slot_coupled_patch_slit_offset_u_mm,slot_coupled_patch_slit_offset_v_mm,slot_coupled_ab_cancel_enabled,slot_coupled_ab_cancel_coupling_length_mm,slot_coupled_ab_cancel_trace_width_mm,slot_coupled_ab_cancel_gap_mm,slot_coupled_ab_cancel_phase_offset_mm,slot_coupled_ab_cancel_side_sign,slot_coupled_ab_cancel_z_offset_mm
233,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p6_step1p1,75.946762,Trim the main stub to 4.6 mm at the current 11.8 mm feed optimum.,-3.822400,0.390729,"dB(S(P2A:1,P2A:1))","dB(S(P4A:1,P4B:1))",-3.822400,-3.868324,0.045924,0.390729,42.759910,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,65.672482,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,73.946517,Shorten the second stub on the current best low-aperture branch.,-9.668992,0.268208,"dB(S(P3A:1,P3A:1))","dB(S(P3B:1,P3A:1))",-9.668992,-9.901405,0.232413,0.268208,47.337372,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,7.640803,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub2p3,69.959442,Lengthen the second stub on the current best low-aperture branch.,-6.147199,0.363144,"dB(S(P4B:1,P4B:1))","dB(S(P3B:1,P3A:1))",-6.267425,-6.147199,0.120226,0.363144,44.461003,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,42.586894,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.300000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,p9p75_l4p9_w0p56_fw0p73_fl11p8_ares1p65x1p25_rbridge_gap1p65_qstub4p4_step1p05,75.963655,Slightly reduce aperture and bridge dimensions around the current low-aperture best.,-7.497496,0.291330,"dB(S(P2A:1,P2A:1))","dB(S(P3B:1,P3A:1))",-7.497496,-7.582663,0.085167,0.291330,48.745638,9.750000,0.500000,1.000000,0.254000,4.900000,4.900000,0.560000,0.000000,0.000000,0.000000,0.000000,11.800000,0.730000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,29.049708,1.000000,4.400000,0.540000,1.080000,1.000000,1.000000,2.100000,0.390000,2.980000,-1.000000,1.000000,1.050000,1.100000,0.000000,1.000000,1.650000,0.020000,0.730000,2.050000,0.680000,1.650000,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,p9p75_l4p8_w0p54_fw0p72_fl11p8_ares1p6x1p2_rbridge_gap1p6_qstub4p4_step1p0,72.054538,Move the 4.8 mm aperture branch to the shorter 11.8 mm feed optimum.,-8.723749,0.264518,"dB(S(P4B:1,P4B:1))","dB(S(P2A:1,P2B:1))",-8.919064,-8.723749,0.195315,0.264518,46.471503,9.750000,0.500000,1.000000,0.254000,4.800000,4.800000,0.540000,0.000000,0.000000,0.000000,0.000000,11.800000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,17.020881,1.000000,4.400000,0.520000,1.050000,1.000000,1.000000,2.100000,0.380000,2.950000,-1.000000,1.000000,1.000000,1.080000,0.000000,1.000000,1.600000,0.020000,0.720000,2.000000,0.650000,1.600000,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,p9p75_l4p6_w0p50_fw0p70_fl11p8_ares1p5x1p1_rbridge_gap1p5_qstub4p4_step1p0,73.938224,Move the 4.6 mm aperture branch to the shorter 11.8 mm feed optimum.,-8.723310,0.277959,"dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1A:1))",-8.723310,-9.178546,0.455235,0.277959,47.120518,9.750000,0.500000,1.000000,0.254000,4.600000,4.600000,0.500000,0.000000,0.000000,0.000000,0.000000,11.800000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,17.538389,1.000000,4.400000,0.500000,1.050000,1.000000,1.000000,2.100000,0.360000,2.950000,-1.000000,1.000000,1.000000,1.050000,0.000000,1.000000,1.500000,0.020000,0.700000,1.900000,0.600000,1.500000,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,p9p75_l4p6_w0p50_fw0p70_fl11p6_ares1p5x1p1_rbridge_gap1p5_qstub4p4_step1p0,75.930631,Check whether the 4.6 mm aperture branch prefers an even shorter feed.,-8.962274,0.286261,"dB(S(P2A:1,P2A:1))","dB(S(P1A:1,P1B:1))",-8.962274,-9.112904,0.150630,0.286261,44.644630,9.750000,0.500000,1.000000,0.254000,4.600000,4.600000,0.500000,0.000000,0.000000,0.000000,0.000000,11.600000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,14.535389,1.000000,4.400000,0.500000,1.050000,1.000000,1.000000,2.100000,0.360000,2.950000,-1.000000,1.000000,1.000000,1.050000,0.000000,1.000000,1.500000,0.020000,0.700000,1.900000,0.600000,1.500000,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,p9p75_l4p4_w0p48_fw0p68_fl11p8_ares1p4x1p0_rbridge_gap1p4_qstub4p4_step0p9,71.957650,Bracket the smaller-aperture side one step lower.,-8.649710,0.313140,"dB(S(P4B:1,P4B:1))","dB(S(P3B:1,P3A:1))",-8.940839,-8.649710,0.291129,0.313140,46.181800,9.750000,0.500000,1.000000,0.254000,4.400000,4.400000,0.480000,0.000000,0.000000,0.000000,0.000000,11.800000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,17.928594,1.000000,4.400000,0.480000,1.000000,1.000000,1.000000,2.000000,0.340000,2.900000,-1.000000,1.000000,0.900000,1.000000,0.000000,1.000000,1.400000,0.020000,0.680000,1.800000,0.550000,1.400000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_step0p9,72.015500,Reduce the stepped section on the current best low-aperture branch.,-3.816085,0.322391,"dB(S(P1B:1,P1B:1))","dB(S(P2A:1,P2B:1))",-3.888671,-3.816085,0.072586,0.322391,48.078662,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,65.823121,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,0.900000,1.050000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_step1p3,69.947667,Strengthen the stepped section on the current best low-aperture branch.,-1.998477,0.327368,"dB(S(P2B:1,P2B:1))","dB(S(P1B:1,P1A:1))",-2.071608,-1.998477,0.073131,0.327368,48.551180,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,83.997809,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.300000,1.250000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,p9p75_l4p8_w0p54_fw0p72_fl11p8_ares1p6x1p2_rbridge_gap1p6_qstub4p0_step1p0,73.945879,Combine the 4.8 mm aperture best stub length with the shorter feed resonance.,-7.984460,0.249372,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3B:1))",-8.346804,-7.984460,0.362343,0.249372,47.039004,9.750000,0.500000,1.000000,0.254000,4.800000,4.800000,0.540000,0.000000,0.000000,0.000000,0.000000,11.800000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,24.755395,1.000000,4.000000,0.520000,1.050000,1.000000,1.000000,2.100000,0.380000,2.950000,-1.000000,1.000000,1.000000,1.080000,0.000000,1.000000,1.600000,0.020000,0.720000,2.000000,0.650000,1.600000,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,p9p75_l4p8_w0p54_fw0p72_fl12_ares1p6x1p2_rbridge_gap1p6_qstub3p8_step1p0,73.931940,Shorten the main stub slightly around the current -8 dB independent branch.,-7.950199,0.270336,"dB(S(P4B:1,P4B:1))","dB(S(P3B:1,P3A:1))",-8.171309,-7.950199,0.221110,0.270336,49.090127,9.750000,0.500000,1.000000,0.254000,4.800000,4.800000,0.540000,0.000000,0.000000,0.000000,0.000000,12.000000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,24.805065,1.000000,3.800000,0.520000,1.050000,1.000000,1.000000,2.100000,0.380000,2.950000,-1.000000,1.000000,1.000000,1.080000,0.000000,1.000000,1.600000,0.020000,0.720000,2.000000,0.650000,1.600000,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,p9p75_l4p8_w0p54_fw0p72_fl12_ares1p6x1p2_rbridge_gap1p6_qstub4p2_step1p0,73.947830,Lengthen the main stub slightly around the current -8 dB independent branch.,-7.021881,0.240710,"dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1A:1))",-7.168808,-7.021881,0.146926,0.240710,44.824271,9.750000,0.500000,1.000000,0.254000,4.800000,4.800000,0.540000,0.000000,0.000000,0.000000,0.000000,12.000000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,33.954686,1.000000,4.200000,0.520000,1.050000,1.000000,1.000000,2.100000,0.380000,2.950000,-1.000000,1.000000,1.000000,1.080000,0.000000,1.000000,1.600000,0.020000,0.720000,2.000000,0.650000,1.600000,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,p9p75_l4p8_w0p54_fw0p72_fl11p8_ares1p6x1p2_rbridge_gap1p6_qstub3p8_step1p0,73.954212,Shorter feed plus shorter primary stub around the -8 dB branch.,-8.594439,0.288278,"dB(S(P3A:1,P3A:1))","dB(S(P3A:1,P3B:1))",-8.594439,-8.669943,0.075504,0.288278,48.408096,9.750000,0.500000,1.000000,0.254000,4.800000,4.800000,0.540000,0.000000,0.000000,0.000000,0.000000,11.800000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,18.062483,1.000000,3.800000,0.520000,1.050000,1.000000,1.000000,2.100000,0.380000,2.950000,-1.000000,1.000000,1.000000,1.080000,0.000000,1.000000,1.600000,0.020000,0.720000,2.000000,0.650000,1.600000,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,p9p75_l4p6_w0p50_fw0p70_fl11p8_ares1p5x1p1_rbridge_gap1p5_qstub4p0_step1p0,71.931447,Try the shorter 4.0 mm stub on the 4.6 mm aperture branch.,-6.358545,0.269122,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3B:1))",-6.540329,-6.358545,0.181784,0.269122,46.084979,9.750000,0.500000,1.000000,0.254000,4.600000,4.600000,0.500000,0.000000,0.000000,0.000000,0.000000,11.800000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,40.643558,1.000000,4.000000,0.500000,1.050000,1.000000,1.000000,2.100000,0.360000,2.950000,-1.000000,1.000000,1.000000,1.050000,0.000000,1.000000,1.500000,0.020000,0.700000,1.900000,0.600000,1.500000,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,p9p75_l4p8_w0p54_fw0p72_fl12_ares1p6x1p2_rbridge_gap1p6_qstub4p0_step1p2,70.081617,Increase the stepped section on the current -8 dB branch.,-4.823788,0.383503,"dB(S(P4B:1,P4B:1))","dB(S(P1A:1,P1B:1))",-5.118880,-4.823788,0.295093,0.383503,43.531212,9.750000,0.500000,1.000000,0.254000,4.800000,4.800000,0.540000,0.000000,0.000000,0.000000,0.000000,12.000000,0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,56.160556,1.000000,4.000000,0.520000,1.050000,1.000000,1.000000,2.100000,0.380000,2.950000,-1.000000,1.000000,1.200000,1.160000,0.000000,1.000000,1.600000,0.020000,0.720000,2.000000,0.650000,1.600000,1.200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,p9p75_l5p0_w0p58_fw0p74_fl11p65_ares1p7x1p3_rbridge_gap1p7_qstub4p4_step1p1,75.977880,Fine sweep the new -8 dB branch at 11.65 mm feed length.,-7.252637,0.283872,"dB(S(P3A:1,P3A:1))","dB(S(P2B:1,P2A:1))",-7.252637,-7.517430,0.264793,0.283872,44.648543,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.650000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,31.861280,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,p9p75_l5p0_w0p58_fw0p74_fl11p75_ares1p7x1p3_rbridge_gap1p7_qstub4p4_step1p1,73.988572,Fine sweep the new -8 dB branch at 11.75 mm feed length.,-7.253984,0.289839,"dB(S(P3A:1,P3A:1))","dB(S(P4A:1,P4B:1))",-7.253984,-7.414788,0.160804,0.289839,47.225311,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.750000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,31.636853,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,p9p75_l5p0_w0p58_fw0p74_fl11p7_ares1p7x1p3_rbridge_gap1p7_qstub4p2_step1p1,69.945031,Reduce primary stub length around the new 11.7 mm optimum.,-7.131025,0.282972,"dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1A:1))",-7.374231,-7.131025,0.243206,0.282972,45.746730,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.700000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,33.034673,1.000000,4.200000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,p9p75_l5p0_w0p58_fw0p74_fl11p7_ares1p7x1p3_rbridge_gap1p7_qstub4p6_step1p1,73.955451,Increase primary stub length around the new 11.7 mm optimum.,-2.782217,0.366645,"dB(S(P3A:1,P3A:1))","dB(S(P4A:1,P4B:1))",-2.782217,-3.039567,0.257350,0.366645,40.523390,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.700000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,76.509209,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,p9p75_l5p0_w0p58_fw0p74_fl11p7_ares1p7x1p3_rbridge_gap1p6_qstub4p4_step1p1,73.934769,Narrow bridge gap around the new 11.7 mm optimum.,-6.247818,0.303447,"dB(S(P4B:1,P4B:1))","dB(S(P2B:1,P2A:1))",-6.516086,-6.247818,0.268268,0.303447,46.177097,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.700000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,41.906632,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.600000,0.020000,0.740000,2.000000,0.650000,1.700000,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,p9p75_l5p0_w0p58_fw0p74_fl11p7_ares1p7x1p3_rbridge_gap1p8_qstub4p4_step1p1,70.069514,Widen bridge gap around the new 11.7 mm optimum.,-8.558419,0.262347,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3B:1))",-8.799436,-8.558419,0.241017,0.262347,49.153739,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.700000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,18.766673,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.800000,0.020000,0.740000,2.200000,0.750000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p7,69.963914,Sweep the second stub shorter than the current -9.7 dB near-pass point.,-7.806173,0.312157,"dB(S(P3A:1,P3A:1))","dB(S(P3A:1,P3B:1))",-7.806173,-7.886972,0.080799,0.312157,46.878723,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,25.943786,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.700000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p8,69.965872,Sweep the second stub just below the current -9.7 dB near-pass point.,-7.894458,0.289894,"dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1A:1))",-8.040048,-7.894458,0.145590,0.289894,47.875737,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,25.201653,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.800000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub2p0,73.960036,Sweep the second stub just above the current -9.7 dB near-pass point.,-6.371693,0.336353,"dB(S(P3A:1,P3A:1))","dB(S(P1A:1,P1B:1))",-6.371693,-6.721574,0.349881,0.336353,46.618403,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,40.814651,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,2.000000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,p9p75_l5p0_w0p58_fw0p74_fl11p75_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,70.060643,Move feed length slightly shorter while keeping the 1.9 mm second stub.,-8.328145,0.262295,"dB(S(P3A:1,P3A:1))","dB(S(P2B:1,P2A:1))",-8.328145,-8.383043,0.054898,0.262295,48.739103,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.750000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,20.697196,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,p9p75_l5p0_w0p58_fw0p74_fl11p85_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,73.987215,Move feed length slightly longer while keeping the 1.9 mm second stub.,-7.950488,0.288651,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3B:1))",-8.119908,-7.950488,0.169420,0.288651,46.941115,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.850000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,24.689637,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p2_dstub1p9,69.977012,Combine the 4.2 mm primary stub with the near-pass 1.9 mm second stub.,-7.316828,0.286323,"dB(S(P3A:1,P3A:1))","dB(S(P1B:1,P1A:1))",-7.316828,-7.505775,0.188947,0.286323,48.640947,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,31.066456,1.000000,4.200000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,p9p75_l5p0_w0p58_fw0p74_fl11p8_ares1p7x1p3_rbridge_gap1p7_qstub4p3_dstub1p9,73.969221,Try an intermediate 4.3 mm primary stub with the near-pass 1.9 mm second stub.,-8.842567,0.271930,"dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1A:1))",-9.083619,-8.842567,0.241053,0.271930,48.401441,9.750000,0.500000,1.000000,0.254000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,15.920471,1.000000,4.300000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
